Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Frequency Score,Subscription Score,Previous Purchases_N,Frequency Score_N,Review Rating_N,Loyalty Score V1,Loyalty Band,Promo Dependency Score,Promo Dependency Level,Customer Value Score,Value Tier,Customer Segment
1787,45,Male,Jacket,Outerwear,34,Maryland,M,Brown,Spring,4.6,No,2-Day Shipping,No,No,22,Venmo,Monthly,3.0,0,0.4285714285714285,0.5,0.8399999999999999,0.5394285714285714,High,0,Low,748,Silver,Growth Customer
1788,20,Male,Sweater,Clothing,38,Montana,L,Gold,Fall,4.9,No,2-Day Shipping,No,No,10,Bank Transfer,Quarterly,2.0,0,0.18367346938775508,0.25,0.9600000000000002,0.36546938775510207,Medium,0,Low,380,Bronze,Low Engagement
1789,66,Male,Blouse,Clothing,41,Illinois,L,Pink,Summer,3.1,No,Store Pickup,No,No,23,Cash,Bi-Weekly,,0,0.44897959183673464,,0.2400000000000002,,,0,Low,943,Silver,Growth Customer
1790,52,Male,Blouse,Clothing,34,Arizona,L,Peach,Spring,3.0,No,2-Day Shipping,No,No,43,Debit Card,Quarterly,2.0,0,0.8571428571428571,0.25,0.20000000000000018,0.4828571428571429,Medium,0,Low,1462,Gold,Growth Customer
1791,50,Male,Gloves,Accessories,26,North Carolina,S,Violet,Summer,3.7,No,Store Pickup,No,No,31,PayPal,Bi-Weekly,,0,0.6122448979591836,,0.4800000000000002,,,0,Low,806,Silver,Growth Customer
1792,62,Male,Jeans,Clothing,98,Montana,S,Purple,Winter,4.0,No,Store Pickup,No,No,38,Cash,Annually,1.0,0,0.7551020408163265,0.0,0.6000000000000001,0.4220408163265307,Medium,0,Low,3724,Platinum,VIP Loyalist
1793,38,Male,Sneakers,Footwear,59,Iowa,M,Peach,Fall,3.0,No,Express,No,No,22,Debit Card,Every 3 Months,,0,0.4285714285714285,,0.20000000000000018,,,0,Low,1298,Gold,Growth Customer
1794,65,Male,Hat,Accessories,92,Iowa,S,White,Fall,3.8,No,Store Pickup,No,No,45,Cash,Every 3 Months,,0,0.8979591836734693,,0.52,,,0,Low,4140,Platinum,VIP Loyalist
1795,60,Male,Backpack,Accessories,40,Ohio,L,Indigo,Spring,3.7,No,Express,No,No,21,Debit Card,Fortnightly,4.0,0,0.4081632653061224,0.75,0.4800000000000002,0.5592653061224491,High,0,Low,840,Silver,Growth Customer
1796,68,Male,Jeans,Clothing,20,Wisconsin,S,Violet,Fall,4.0,No,2-Day Shipping,No,No,9,Debit Card,Fortnightly,4.0,0,0.16326530612244897,0.75,0.6000000000000001,0.48530612244897964,Medium,0,Low,180,Bronze,Low Engagement
1797,62,Male,Skirt,Clothing,35,South Carolina,S,Brown,Spring,3.1,No,Store Pickup,No,No,34,Venmo,Weekly,5.0,0,0.673469387755102,1.0,0.2400000000000002,0.7173877551020409,Very High,0,Low,1190,Silver,Growth Customer
1798,62,Male,Belt,Accessories,35,Oregon,L,Maroon,Spring,3.9,No,2-Day Shipping,No,No,26,Venmo,Weekly,5.0,0,0.510204081632653,1.0,0.56,0.7160816326530612,Very High,0,Low,910,Silver,Growth Customer
1799,40,Male,Dress,Clothing,82,North Dakota,L,Magenta,Winter,3.7,No,Express,No,No,1,Cash,Weekly,5.0,0,0.0,1.0,0.4800000000000002,0.49600000000000005,Medium,0,Low,82,Bronze,Low Engagement
1800,32,Male,Hoodie,Clothing,48,California,M,Charcoal,Fall,3.9,No,Express,No,No,47,Venmo,Weekly,5.0,0,0.9387755102040816,1.0,0.56,0.8875102040816326,Very High,0,Low,2256,Platinum,VIP Loyalist
1801,22,Male,Coat,Outerwear,58,Mississippi,XL,Indigo,Winter,2.7,No,Express,No,No,30,Credit Card,Weekly,5.0,0,0.5918367346938774,1.0,0.08000000000000007,0.652734693877551,Very High,0,Low,1740,Gold,Growth Customer
1802,33,Male,Sweater,Clothing,57,New Jersey,M,Turquoise,Spring,3.9,No,Express,No,No,48,Debit Card,Fortnightly,4.0,0,0.9591836734693877,0.75,0.56,0.7956734693877551,Very High,0,Low,2736,Platinum,VIP Loyalist
1803,57,Male,Shorts,Clothing,96,Rhode Island,L,Turquoise,Winter,2.6,No,Store Pickup,No,No,31,Venmo,Bi-Weekly,,0,0.6122448979591836,,0.040000000000000036,,,0,Low,2976,Platinum,VIP Loyalist
1804,60,Male,Sneakers,Footwear,97,New Hampshire,S,Gray,Summer,3.5,No,Free Shipping,No,No,33,Venmo,Fortnightly,4.0,0,0.6530612244897959,0.75,0.40000000000000013,0.6412244897959185,Very High,0,Low,3201,Platinum,VIP Loyalist
1805,30,Male,Sweater,Clothing,42,Louisiana,L,Peach,Winter,4.4,No,Next Day Air,No,No,39,Credit Card,Weekly,5.0,0,0.7755102040816325,1.0,0.7600000000000002,0.862204081632653,Very High,0,Low,1638,Gold,Growth Customer
1806,41,Male,T-shirt,Clothing,62,Arizona,L,Gold,Spring,4.9,No,Store Pickup,No,No,46,Debit Card,Weekly,5.0,0,0.9183673469387754,1.0,0.9600000000000002,0.9593469387755102,Very High,0,Low,2852,Platinum,VIP Loyalist
1807,58,Male,Handbag,Accessories,67,Rhode Island,M,Green,Fall,3.9,No,Standard,No,No,24,Venmo,Annually,1.0,0,0.4693877551020408,0.0,0.56,0.29975510204081635,Low,0,Low,1608,Gold,Growth Customer
1808,34,Male,Sneakers,Footwear,46,Vermont,L,Gold,Summer,3.5,No,Standard,No,No,37,Venmo,Fortnightly,4.0,0,0.7346938775510203,0.75,0.40000000000000013,0.6738775510204082,Very High,0,Low,1702,Gold,Growth Customer
1809,67,Male,Jacket,Outerwear,71,Tennessee,M,Lavender,Spring,4.3,No,Next Day Air,No,No,7,Debit Card,Monthly,3.0,0,0.12244897959183673,0.5,0.72,0.3929795918367347,Medium,0,Low,497,Bronze,Low Engagement
1810,58,Male,Backpack,Accessories,99,Alaska,S,Blue,Fall,3.4,No,Free Shipping,No,No,6,Debit Card,Fortnightly,4.0,0,0.10204081632653061,0.75,0.3600000000000001,0.4128163265306123,Medium,0,Low,594,Bronze,Low Engagement
1811,41,Male,Jeans,Clothing,28,Maryland,M,Magenta,Fall,2.7,No,Standard,No,No,16,Cash,Bi-Weekly,,0,0.3061224489795918,,0.08000000000000007,,,0,Low,448,Bronze,Low Engagement
1812,42,Male,Belt,Accessories,77,Wisconsin,L,Blue,Summer,3.6,No,Standard,No,No,33,Bank Transfer,Annually,1.0,0,0.6530612244897959,0.0,0.44000000000000017,0.34922448979591836,Low,0,Low,2541,Platinum,VIP Loyalist
1813,50,Male,Boots,Footwear,63,Nevada,S,Blue,Summer,4.9,No,Express,No,No,18,PayPal,Bi-Weekly,,0,0.346938775510204,,0.9600000000000002,,,0,Low,1134,Silver,Growth Customer
1814,40,Male,Shorts,Clothing,62,Illinois,M,Olive,Spring,3.5,No,Free Shipping,No,No,24,PayPal,Weekly,5.0,0,0.4693877551020408,1.0,0.40000000000000013,0.6677551020408165,Very High,0,Low,1488,Gold,Growth Customer
1815,32,Male,Jeans,Clothing,92,Montana,M,White,Summer,3.8,No,Free Shipping,No,No,24,Cash,Quarterly,2.0,0,0.4693877551020408,0.25,0.52,0.3917551020408163,Medium,0,Low,2208,Gold,Growth Customer
1816,51,Male,Shoes,Footwear,72,New Mexico,L,White,Winter,4.5,No,2-Day Shipping,No,No,48,Credit Card,Every 3 Months,,0,0.9591836734693877,,0.8,,,0,Low,3456,Platinum,VIP Loyalist
1817,26,Male,Hat,Accessories,79,Virginia,M,Purple,Summer,4.0,No,Express,No,No,4,Cash,Weekly,5.0,0,0.061224489795918366,1.0,0.6000000000000001,0.5444897959183674,High,0,Low,316,Bronze,Low Engagement
1818,32,Male,T-shirt,Clothing,27,Delaware,M,White,Summer,4.7,No,Free Shipping,No,No,20,Cash,Weekly,5.0,0,0.38775510204081626,1.0,0.8800000000000001,0.7311020408163266,Very High,0,Low,540,Bronze,Low Engagement
1819,58,Male,Sunglasses,Accessories,39,North Carolina,M,White,Fall,3.8,No,Express,No,No,47,Debit Card,Every 3 Months,,0,0.9387755102040816,,0.52,,,0,Low,1833,Gold,Growth Customer
1820,51,Male,Socks,Clothing,86,Nevada,S,Peach,Spring,4.5,No,Next Day Air,No,No,50,Cash,Quarterly,2.0,0,1.0,0.25,0.8,0.66,Very High,0,Low,4300,Platinum,VIP Loyalist
1821,19,Male,Shirt,Clothing,94,Washington,XL,Gold,Fall,5.0,No,Express,No,No,31,PayPal,Monthly,3.0,0,0.6122448979591836,0.5,1.0,0.6448979591836734,Very High,0,Low,2914,Platinum,VIP Loyalist
1822,57,Male,Shorts,Clothing,53,Maine,M,Teal,Spring,2.8,No,Express,No,No,29,PayPal,Quarterly,2.0,0,0.5714285714285714,0.25,0.11999999999999988,0.35257142857142854,Low,0,Low,1537,Gold,Growth Customer
1823,66,Male,Shirt,Clothing,85,Connecticut,S,Cyan,Summer,4.4,No,Standard,No,No,4,Cash,Annually,1.0,0,0.061224489795918366,0.0,0.7600000000000002,0.1764897959183674,Low,0,Low,340,Bronze,Low Engagement
1824,62,Male,Socks,Clothing,50,Louisiana,L,Pink,Fall,4.7,No,Free Shipping,No,No,40,Bank Transfer,Bi-Weekly,,0,0.7959183673469387,,0.8800000000000001,,,0,Low,2000,Gold,Growth Customer
1825,58,Male,Pants,Clothing,47,Illinois,XL,Magenta,Winter,3.8,No,Express,No,No,31,Cash,Monthly,3.0,0,0.6122448979591836,0.5,0.52,0.5488979591836735,High,0,Low,1457,Gold,Growth Customer
1826,23,Male,Boots,Footwear,75,South Dakota,M,Pink,Winter,4.9,No,Next Day Air,No,No,41,Credit Card,Weekly,5.0,0,0.8163265306122448,1.0,0.9600000000000002,0.9185306122448981,Very High,0,Low,3075,Platinum,VIP Loyalist
1827,45,Male,T-shirt,Clothing,60,Indiana,M,Turquoise,Winter,4.2,No,Express,No,No,44,Debit Card,Annually,1.0,0,0.8775510204081631,0.0,0.6800000000000002,0.4870204081632653,Medium,0,Low,2640,Platinum,VIP Loyalist
1828,20,Male,T-shirt,Clothing,36,Vermont,S,Pink,Spring,4.9,No,2-Day Shipping,No,No,31,Bank Transfer,Weekly,5.0,0,0.6122448979591836,1.0,0.9600000000000002,0.8368979591836735,Very High,0,Low,1116,Silver,Growth Customer
1829,33,Male,Coat,Outerwear,80,New Hampshire,L,Gray,Spring,3.9,No,Express,No,No,45,Cash,Every 3 Months,,0,0.8979591836734693,,0.56,,,0,Low,3600,Platinum,VIP Loyalist
1830,30,Male,Hat,Accessories,96,Oregon,M,White,Spring,4.9,No,2-Day Shipping,No,No,50,Credit Card,Quarterly,2.0,0,1.0,0.25,0.9600000000000002,0.6920000000000001,Very High,0,Low,4800,Platinum,VIP Loyalist
1831,50,Male,Sunglasses,Accessories,80,Kansas,M,Blue,Winter,4.8,No,Express,No,No,7,Venmo,Annually,1.0,0,0.12244897959183673,0.0,0.9199999999999999,0.2329795918367347,Low,0,Low,560,Bronze,Low Engagement
1832,62,Male,Blouse,Clothing,71,Maine,M,Cyan,Summer,3.3,No,Free Shipping,No,No,5,Bank Transfer,Every 3 Months,,0,0.08163265306122448,,0.32000000000000006,,,0,Low,355,Bronze,Low Engagement
1833,69,Male,Jewelry,Accessories,29,Louisiana,M,Blue,Fall,4.6,No,Free Shipping,No,No,48,Cash,Monthly,3.0,0,0.9591836734693877,0.5,0.8399999999999999,0.7516734693877551,Very High,0,Low,1392,Gold,Growth Customer
1834,34,Male,Jewelry,Accessories,53,Louisiana,M,Yellow,Spring,4.5,No,2-Day Shipping,No,No,19,PayPal,Fortnightly,4.0,0,0.36734693877551017,0.75,0.8,0.6069387755102041,High,0,Low,1007,Silver,Growth Customer
1835,49,Male,Skirt,Clothing,35,Indiana,M,Charcoal,Summer,4.1,No,2-Day Shipping,No,No,39,Venmo,Fortnightly,4.0,0,0.7755102040816325,0.75,0.6399999999999999,0.738204081632653,Very High,0,Low,1365,Gold,Growth Customer
1836,65,Male,Scarf,Accessories,75,Kentucky,M,Lavender,Fall,3.2,No,2-Day Shipping,No,No,45,Credit Card,Quarterly,2.0,0,0.8979591836734693,0.25,0.28000000000000025,0.5151836734693878,High,0,Low,3375,Platinum,VIP Loyalist
1837,66,Male,Pants,Clothing,52,South Carolina,M,Teal,Fall,4.2,No,2-Day Shipping,No,No,35,Credit Card,Monthly,3.0,0,0.693877551020408,0.5,0.6800000000000002,0.6135510204081632,High,0,Low,1820,Gold,Growth Customer
1838,41,Male,Hat,Accessories,77,Montana,M,Beige,Winter,4.8,No,Free Shipping,No,No,8,Venmo,Monthly,3.0,0,0.14285714285714285,0.5,0.9199999999999999,0.44114285714285717,Medium,0,Low,616,Bronze,Low Engagement
1839,37,Male,Gloves,Accessories,24,Vermont,L,Blue,Fall,4.1,No,Next Day Air,No,No,11,Credit Card,Quarterly,2.0,0,0.2040816326530612,0.25,0.6399999999999999,0.30963265306122445,Low,0,Low,264,Bronze,Low Engagement
1840,32,Male,Shirt,Clothing,78,Mississippi,XL,Purple,Winter,3.7,No,Store Pickup,No,No,32,Cash,Annually,1.0,0,0.6326530612244897,0.0,0.4800000000000002,0.34906122448979593,Low,0,Low,2496,Platinum,VIP Loyalist
1841,42,Male,Sandals,Footwear,98,Wyoming,M,Gold,Winter,2.6,No,Store Pickup,No,No,46,Bank Transfer,Every 3 Months,,0,0.9183673469387754,,0.040000000000000036,,,0,Low,4508,Platinum,VIP Loyalist
1842,31,Male,Socks,Clothing,57,Vermont,L,Blue,Winter,3.0,No,Standard,No,No,7,PayPal,Every 3 Months,,0,0.12244897959183673,,0.20000000000000018,,,0,Low,399,Bronze,Low Engagement
1843,61,Male,Handbag,Accessories,78,Alabama,M,Black,Summer,4.4,No,Express,No,No,1,Debit Card,Annually,1.0,0,0.0,0.0,0.7600000000000002,0.15200000000000005,Low,0,Low,78,Bronze,Low Engagement
1844,36,Male,Jacket,Outerwear,76,Kentucky,M,Charcoal,Fall,4.7,No,Next Day Air,No,No,32,Credit Card,Monthly,3.0,0,0.6326530612244897,0.5,0.8800000000000001,0.629061224489796,High,0,Low,2432,Platinum,VIP Loyalist
1845,60,Male,Shorts,Clothing,26,South Dakota,M,Purple,Spring,2.7,No,2-Day Shipping,No,No,31,Credit Card,Annually,1.0,0,0.6122448979591836,0.0,0.08000000000000007,0.2608979591836734,Low,0,Low,806,Silver,Growth Customer
1846,51,Male,Sandals,Footwear,78,Delaware,M,Orange,Winter,2.8,No,2-Day Shipping,No,No,39,Bank Transfer,Quarterly,2.0,0,0.7755102040816325,0.25,0.11999999999999988,0.43420408163265295,Medium,0,Low,3042,Platinum,VIP Loyalist
1847,68,Male,Scarf,Accessories,53,Wisconsin,M,Yellow,Summer,2.9,No,Standard,No,No,9,Venmo,Quarterly,2.0,0,0.16326530612244897,0.25,0.15999999999999992,0.19730612244897955,Low,0,Low,477,Bronze,Low Engagement
1848,46,Male,Sandals,Footwear,100,Arizona,XL,Cyan,Summer,4.4,No,Free Shipping,No,No,49,Credit Card,Weekly,5.0,0,0.9795918367346937,1.0,0.7600000000000002,0.9438367346938775,Very High,0,Low,4900,Platinum,VIP Loyalist
1849,19,Male,Jeans,Clothing,73,Maine,XL,Yellow,Winter,2.7,No,Express,No,No,34,Cash,Every 3 Months,,0,0.673469387755102,,0.08000000000000007,,,0,Low,2482,Platinum,VIP Loyalist
1850,30,Male,Skirt,Clothing,40,New Mexico,M,Maroon,Winter,4.5,No,Store Pickup,No,No,35,Bank Transfer,Monthly,3.0,0,0.693877551020408,0.5,0.8,0.6375510204081632,Very High,0,Low,1400,Gold,Growth Customer
1851,51,Male,Gloves,Accessories,76,Wyoming,S,Black,Winter,2.8,No,Store Pickup,No,No,50,Debit Card,Weekly,5.0,0,1.0,1.0,0.11999999999999988,0.8240000000000001,Very High,0,Low,3800,Platinum,VIP Loyalist
1852,28,Male,Skirt,Clothing,80,Delaware,S,Lavender,Fall,3.1,No,Free Shipping,No,No,4,Bank Transfer,Fortnightly,4.0,0,0.061224489795918366,0.75,0.2400000000000002,0.37248979591836745,Medium,0,Low,320,Bronze,Low Engagement
1853,41,Male,Sweater,Clothing,80,Pennsylvania,XL,Violet,Winter,3.8,No,Store Pickup,No,No,32,Cash,Weekly,5.0,0,0.6326530612244897,1.0,0.52,0.757061224489796,Very High,0,Low,2560,Platinum,VIP Loyalist
1854,29,Male,Blouse,Clothing,67,North Dakota,XL,Olive,Spring,2.9,No,Express,No,No,11,PayPal,Fortnightly,4.0,0,0.2040816326530612,0.75,0.15999999999999992,0.4136326530612245,Medium,0,Low,737,Silver,Growth Customer
1855,25,Male,Sweater,Clothing,61,Kentucky,M,Teal,Spring,3.8,No,Express,No,No,49,Credit Card,Annually,1.0,0,0.9795918367346937,0.0,0.52,0.49583673469387757,Medium,0,Low,2989,Platinum,VIP Loyalist
1856,60,Male,Shirt,Clothing,76,Rhode Island,XL,Teal,Spring,4.7,No,Standard,No,No,9,Cash,Annually,1.0,0,0.16326530612244897,0.0,0.8800000000000001,0.24130612244897964,Low,0,Low,684,Silver,Growth Customer
1857,63,Male,Jewelry,Accessories,55,Arizona,XL,Beige,Summer,3.2,No,Free Shipping,No,No,30,PayPal,Bi-Weekly,,0,0.5918367346938774,,0.28000000000000025,,,0,Low,1650,Gold,Growth Customer
1858,51,Male,T-shirt,Clothing,85,Colorado,L,Maroon,Summer,4.0,No,Next Day Air,No,No,33,Cash,Monthly,3.0,0,0.6530612244897959,0.5,0.6000000000000001,0.5812244897959183,High,0,Low,2805,Platinum,VIP Loyalist
1859,22,Male,Scarf,Accessories,69,Maine,S,Peach,Spring,4.9,No,2-Day Shipping,No,No,8,Debit Card,Annually,1.0,0,0.14285714285714285,0.0,0.9600000000000002,0.2491428571428572,Low,0,Low,552,Bronze,Low Engagement
1860,54,Male,Belt,Accessories,26,New Jersey,L,Beige,Summer,3.7,No,Store Pickup,No,No,29,Debit Card,Fortnightly,4.0,0,0.5714285714285714,0.75,0.4800000000000002,0.6245714285714287,High,0,Low,754,Silver,Growth Customer
1861,18,Male,T-shirt,Clothing,64,Kansas,M,Silver,Summer,4.8,No,Next Day Air,No,No,4,Credit Card,Monthly,3.0,0,0.061224489795918366,0.5,0.9199999999999999,0.40848979591836737,Medium,0,Low,256,Bronze,Low Engagement
1862,29,Male,Sneakers,Footwear,60,South Dakota,S,Peach,Fall,3.6,No,Standard,No,No,19,Debit Card,Monthly,3.0,0,0.36734693877551017,0.5,0.44000000000000017,0.4349387755102041,Medium,0,Low,1140,Silver,Growth Customer
1863,59,Male,Gloves,Accessories,36,New Hampshire,M,Turquoise,Winter,4.6,No,Express,No,No,10,PayPal,Fortnightly,4.0,0,0.18367346938775508,0.75,0.8399999999999999,0.541469387755102,High,0,Low,360,Bronze,Low Engagement
1864,25,Male,Sandals,Footwear,21,Connecticut,L,Orange,Spring,4.3,No,2-Day Shipping,No,No,39,Debit Card,Monthly,3.0,0,0.7755102040816325,0.5,0.72,0.654204081632653,Very High,0,Low,819,Silver,Growth Customer
1865,19,Male,Backpack,Accessories,72,Wyoming,S,Cyan,Fall,3.2,No,2-Day Shipping,No,No,21,Venmo,Quarterly,2.0,0,0.4081632653061224,0.25,0.28000000000000025,0.319265306122449,Low,0,Low,1512,Gold,Growth Customer
1866,56,Male,Pants,Clothing,62,Missouri,S,Silver,Summer,3.8,No,Store Pickup,No,No,12,Bank Transfer,Monthly,3.0,0,0.22448979591836735,0.5,0.52,0.39379591836734695,Medium,0,Low,744,Silver,Growth Customer
1867,31,Male,T-shirt,Clothing,44,Alaska,XL,Gold,Winter,4.2,No,Standard,No,No,9,Credit Card,Fortnightly,4.0,0,0.16326530612244897,0.75,0.6800000000000002,0.5013061224489797,High,0,Low,396,Bronze,Low Engagement
1868,45,Male,Skirt,Clothing,52,Delaware,M,Brown,Fall,3.4,No,2-Day Shipping,No,No,20,Venmo,Quarterly,2.0,0,0.38775510204081626,0.25,0.3600000000000001,0.3271020408163265,Low,0,Low,1040,Silver,Growth Customer
1869,23,Male,Gloves,Accessories,58,Indiana,M,Silver,Spring,4.7,No,Next Day Air,No,No,44,Cash,Fortnightly,4.0,0,0.8775510204081631,0.75,0.8800000000000001,0.8270204081632654,Very High,0,Low,2552,Platinum,VIP Loyalist
1870,18,Male,Blouse,Clothing,77,West Virginia,S,Beige,Spring,3.9,No,2-Day Shipping,No,No,16,Debit Card,Every 3 Months,,0,0.3061224489795918,,0.56,,,0,Low,1232,Silver,Growth Customer
1871,43,Male,Blouse,Clothing,99,Wyoming,L,Violet,Spring,4.3,No,Store Pickup,No,No,27,Debit Card,Fortnightly,4.0,0,0.5306122448979591,0.75,0.72,0.6562448979591837,Very High,0,Low,2673,Platinum,VIP Loyalist
1872,56,Male,Jeans,Clothing,96,Illinois,XL,Violet,Fall,2.7,No,Standard,No,No,14,Cash,Every 3 Months,,0,0.26530612244897955,,0.08000000000000007,,,0,Low,1344,Gold,Growth Customer
1873,43,Male,T-shirt,Clothing,64,Alaska,M,Lavender,Summer,4.6,No,Standard,No,No,24,Credit Card,Monthly,3.0,0,0.4693877551020408,0.5,0.8399999999999999,0.5557551020408162,High,0,Low,1536,Gold,Growth Customer
1874,64,Male,Sweater,Clothing,44,Wisconsin,XL,Red,Fall,2.9,No,Express,No,No,49,Bank Transfer,Weekly,5.0,0,0.9795918367346937,1.0,0.15999999999999992,0.8238367346938775,Very High,0,Low,2156,Gold,Growth Customer
1875,67,Male,Pants,Clothing,33,Indiana,L,Purple,Fall,3.6,No,Free Shipping,No,No,14,Cash,Weekly,5.0,0,0.26530612244897955,1.0,0.44000000000000017,0.594122448979592,High,0,Low,462,Bronze,Low Engagement
1876,63,Male,Boots,Footwear,71,Tennessee,M,Brown,Winter,3.9,No,Next Day Air,No,No,6,Credit Card,Quarterly,2.0,0,0.10204081632653061,0.25,0.56,0.25281632653061226,Low,0,Low,426,Bronze,Low Engagement
1877,54,Male,Skirt,Clothing,36,Illinois,M,Gray,Fall,2.6,No,Standard,No,No,20,Venmo,Quarterly,2.0,0,0.38775510204081626,0.25,0.040000000000000036,0.2631020408163265,Low,0,Low,720,Silver,Growth Customer
1878,69,Male,Gloves,Accessories,62,Pennsylvania,L,Pink,Fall,3.6,No,Express,No,No,3,Credit Card,Annually,1.0,0,0.04081632653061225,0.0,0.44000000000000017,0.10432653061224494,Low,0,Low,186,Bronze,Low Engagement
1879,34,Male,Socks,Clothing,29,Oklahoma,L,Magenta,Summer,3.4,No,Store Pickup,No,No,5,Credit Card,Monthly,3.0,0,0.08163265306122448,0.5,0.3600000000000001,0.3046530612244898,Low,0,Low,145,Bronze,Low Engagement
1880,56,Male,T-shirt,Clothing,33,Tennessee,L,Charcoal,Spring,3.5,No,Express,No,No,46,Cash,Bi-Weekly,,0,0.9183673469387754,,0.40000000000000013,,,0,Low,1518,Gold,Growth Customer
1881,34,Male,Blouse,Clothing,33,New Jersey,L,Yellow,Fall,3.1,No,2-Day Shipping,No,No,8,Debit Card,Monthly,3.0,0,0.14285714285714285,0.5,0.2400000000000002,0.3051428571428572,Low,0,Low,264,Bronze,Low Engagement
1882,58,Male,Blouse,Clothing,41,New Jersey,M,Red,Winter,4.3,No,Standard,No,No,13,Cash,Bi-Weekly,,0,0.24489795918367344,,0.72,,,0,Low,533,Bronze,Low Engagement
1883,44,Male,Scarf,Accessories,54,Tennessee,L,Blue,Winter,5.0,No,Store Pickup,No,No,25,Bank Transfer,Quarterly,2.0,0,0.4897959183673469,0.25,1.0,0.4959183673469388,Medium,0,Low,1350,Gold,Growth Customer
1884,25,Male,Backpack,Accessories,58,Georgia,M,Cyan,Spring,4.9,No,Store Pickup,No,No,39,Debit Card,Fortnightly,4.0,0,0.7755102040816325,0.75,0.9600000000000002,0.8022040816326531,Very High,0,Low,2262,Platinum,VIP Loyalist
1885,27,Male,Shorts,Clothing,30,Arizona,S,Pink,Summer,4.3,No,Next Day Air,No,No,15,Bank Transfer,Bi-Weekly,,0,0.28571428571428564,,0.72,,,0,Low,450,Bronze,Low Engagement
1886,26,Male,Jewelry,Accessories,53,Nevada,S,Maroon,Winter,4.4,No,Standard,No,No,35,Cash,Monthly,3.0,0,0.693877551020408,0.5,0.7600000000000002,0.6295510204081632,High,0,Low,1855,Gold,Growth Customer
1887,18,Male,Gloves,Accessories,91,Arkansas,L,Beige,Spring,4.4,No,Next Day Air,No,No,46,Cash,Bi-Weekly,,0,0.9183673469387754,,0.7600000000000002,,,0,Low,4186,Platinum,VIP Loyalist
1888,64,Male,Hoodie,Clothing,44,North Dakota,XL,Gold,Fall,3.5,No,Express,No,No,3,PayPal,Monthly,3.0,0,0.04081632653061225,0.5,0.40000000000000013,0.29632653061224495,Low,0,Low,132,Bronze,Low Engagement
1889,62,Male,Hoodie,Clothing,89,South Dakota,XL,Turquoise,Winter,3.4,No,Free Shipping,No,No,48,Credit Card,Weekly,5.0,0,0.9591836734693877,1.0,0.3600000000000001,0.8556734693877552,Very High,0,Low,4272,Platinum,VIP Loyalist
1890,59,Male,Skirt,Clothing,57,North Carolina,L,Peach,Spring,2.5,No,Next Day Air,No,No,27,Bank Transfer,Weekly,5.0,0,0.5306122448979591,1.0,0.0,0.6122448979591837,High,0,Low,1539,Gold,Growth Customer
1891,36,Male,Sunglasses,Accessories,57,Hawaii,M,Lavender,Spring,3.4,No,Store Pickup,No,No,5,Credit Card,Weekly,5.0,0,0.08163265306122448,1.0,0.3600000000000001,0.5046530612244898,High,0,Low,285,Bronze,Low Engagement
1892,69,Male,Jewelry,Accessories,74,New Hampshire,M,Gray,Summer,2.6,No,Next Day Air,No,No,48,Debit Card,Quarterly,2.0,0,0.9591836734693877,0.25,0.040000000000000036,0.49167346938775514,Medium,0,Low,3552,Platinum,VIP Loyalist
1893,39,Male,Jacket,Outerwear,30,California,M,Blue,Fall,4.6,No,2-Day Shipping,No,No,12,Venmo,Weekly,5.0,0,0.22448979591836735,1.0,0.8399999999999999,0.657795918367347,Very High,0,Low,360,Bronze,Low Engagement
1894,28,Male,Dress,Clothing,20,Delaware,L,Red,Summer,3.7,No,Express,No,No,10,PayPal,Fortnightly,4.0,0,0.18367346938775508,0.75,0.4800000000000002,0.4694693877551021,Medium,0,Low,200,Bronze,Low Engagement
1895,42,Male,Hoodie,Clothing,90,Arizona,M,Purple,Fall,2.5,No,Free Shipping,No,No,48,Debit Card,Bi-Weekly,,0,0.9591836734693877,,0.0,,,0,Low,4320,Platinum,VIP Loyalist
1896,31,Male,Jeans,Clothing,61,Washington,L,Indigo,Fall,4.5,No,Express,No,No,3,Debit Card,Monthly,3.0,0,0.04081632653061225,0.5,0.8,0.37632653061224497,Medium,0,Low,183,Bronze,Low Engagement
